70999.3468292354,3088253.1336954
70999.3467237742,3088253.13372123
70999.3466164494,3088253.13374715
70999.3463999904,3088253.1337992
70999.3462902909,3088253.13382517
70999.3461792128,3088253.13385163
70999.346066385,3088253.13387856
70999.3459517886,3088253.13390609
70999.3458369851,3088253.13393373
70999.3457210766,3088253.13396164
70999.3456033608,3088253.13398977
70999.3454851166,3088253.1340177
70999.3453659931,3088253.1340462
70999.3452459391,3088253.13407572
70999.3451245718,3088253.13410531
70999.3450017216,3088253.13413538
70999.3448786541,3088253.13416608
70999.3447554753,3088253.13419694
70999.3446312162,3088253.13422816
70999.3445057457,3088253.13425992
70999.344379219,3088253.13429191
70999.344251551,3088253.13432441
70999.3441229845,3088253.1343574
70999.3439926996,3088253.13439025
70999.343860977,3088253.13442365
70999.3437287631,3088253.13445708
70999.3434588984,3088253.13452532
70999.3433208932,3088253.13455999
70999.3431817865,3088253.13459508
70999.3430418304,3088253.13463061
70999.3427595653,3088253.13470118
70999.3426165189,3088253.13473644
70999.3424724042,3088253.13477167
70999.3423272329,3088253.13480763
70999.3421813783,3088253.13484338
70999.3420344007,3088253.13487882
70999.3418858866,3088253.13491443
70999.3417364916,3088253.13495014
70999.3415859977,3088253.13498589
70999.3414340665,3088253.13502199
70999.3420186626,3088253.1349219
70999.3423378063,3088253.1348668
70999.3426570343,3088253.13481132
70999.342975108,3088253.13475615
70999.3432918581,3088253.13470118
70999.3436079286,3088253.13464589
70999.3439223468,3088253.13459101
70999.3442357639,3088253.13453642
70999.3445479766,3088253.13448224
70999.3448591263,3088253.13442885
70999.3451694528,3088253.13437577
70999.3454790077,3088253.13432258
70999.3457874765,3088253.13426933
70999.3460946506,3088253.1342162
70999.3464010669,3088253.13416349
70999.346706527,3088253.13411141
70999.3470118568,3088253.1340591
70999.3473159131,3088253.13400693
70999.3479210477,3088253.13390416
70999.3482219741,3088253.13385275
70999.3485219338,3088253.13380119
70999.3488209313,3088253.13374941
70999.3491182631,3088253.1336983
70999.349054689,3088253.13371732
70999.3489895979,3088253.13373693
70999.3489228243,3088253.13375729
70999.3488543343,3088253.13377976
70999.3487850748,3088253.13380271
70999.3487143296,3088253.13382754
70999.3486427715,3088253.13385269
70999.3485701704,3088253.13387952
70999.3484924876,3088253.13390712
70999.3484168219,3088253.13393796
70999.3483373494,3088253.13396746
70999.3482565875,3088253.13399951
70999.3481763124,3088253.13403239
70999.3480948714,3088253.13406464
70999.3480126857,3088253.13409795
70999.3478494564,3088253.13416397
70999.3477664161,3088253.13419724
70999.347684317,3088253.13422959
70999.3476013454,3088253.13426006
70999.3475167405,3088253.13429263
70999.347431291,3088253.13432474
70999.3473441047,3088253.13435566
70999.3472552163,3088253.13438871
70999.3471663626,3088253.13442047
70999.3470763257,3088253.13445178
70999.3469850136,3088253.13448417
70999.3468920437,3088253.13451666
70999.3467981827,3088253.13454902
70999.3467030668,3088253.1345798
70999.3466065507,3088253.13461147
70999.3465103561,3088253.13464248
70999.3464122491,3088253.13467219
70999.3463159005,3088253.13470074
70999.3462193827,3088253.13472619
70999.3460255546,3088253.1347695
70999.3459286477,3088253.1347869
70999.3458304363,3088253.13480291
70999.3457331235,3088253.1348189
70999.3456359595,3088253.13483332
70999.3455373544,3088253.13484724
70999.3454391364,3088253.13486321
70999.3453380761,3088253.13488018
70999.3452363109,3088253.1348985
70999.3451325694,3088253.134921
70999.3449213066,3088253.13497012
70999.344813857,3088253.1349972
70999.3447041035,3088253.13502548
70999.3445933893,3088253.13505492
70999.3444823593,3088253.13508422
70999.3443719994,3088253.13511289
70999.3442629705,3088253.13514021
70999.3441537693,3088253.13516678
70999.3440456051,3088253.13519259
70999.3439376017,3088253.13521613
70999.3438310917,3088253.13523907
70999.3437253028,3088253.13526233
70999.3436180651,3088253.13528547
70999.3434016941,3088253.13533462
70999.3432925727,3088253.13536142
70999.3431819487,3088253.13539029
70999.342956597,3088253.13545198
70999.342842477,3088253.13548468
70999.3427276038,3088253.1355182
70999.3426115034,3088253.13555155
70999.3424957899,3088253.13558466
70999.3423797513,3088253.13561808
70999.3422635822,3088253.13565134
70999.3421466822,3088253.13568495
70999.3420280003,3088253.13571841
70999.3419090033,3088253.13575234
70999.3425440459,3088253.13560008
70999.3428879715,3088253.13551899
70999.3432299513,3088253.13543804
70999.3435708118,3088253.13535882
70999.3439103215,3088253.13528073
70999.3442487291,3088253.13520241
70999.3445871219,3088253.13512389
70999.344924517,3088253.13504472
70999.3452610443,3088253.1349662
70999.3455982965,3088253.13488627
70999.3459335827,3088253.13480612
70999.346268628,3088253.13472451
70999.3466023991,3088253.13464326
70999.3469361745,3088253.13456023
70999.3472683558,3088253.13447911
70999.3476006518,3088253.1343973
70999.3479315086,3088253.13431653
70999.3482625473,3088253.13423645
70999.3485927243,3088253.13415609
70999.3492502552,3088253.13399703
70999.3495777909,3088253.13391764
70999.3499047564,3088253.13383921
70999.3502301453,3088253.13376127
70999.3502014072,3088253.13377246
70999.3501710056,3088253.13378435
70999.3501407353,3088253.13379537
70999.3501102015,3088253.13380842
70999.3500785445,3088253.1338222
70999.3500480364,3088253.1338361
70999.3500161911,3088253.13385197
70999.3499860664,3088253.1338654
70999.3499567991,3088253.13388042
70999.3499282021,3088253.13389229
70999.3499002916,3088253.13390439
70999.3498759168,3088253.13391174
70999.3498493336,3088253.13391747
70999.3498248004,3088253.13392199
70999.3498002366,3088253.13392357
70999.349749009,3088253.13392815
70999.3497200385,3088253.133931
70999.3496900356,3088253.13393756
70999.3496576674,3088253.13394665
70999.3496231788,3088253.13395877
70999.3495832132,3088253.13397648
70999.3495405366,3088253.1339985
70999.3494953922,3088253.13402342
70999.3494482978,3088253.13405188
70999.3494015897,3088253.13408081
70999.3493555924,3088253.1341097
70999.3493103249,3088253.13413661
70999.3492662385,3088253.13416246
70999.3492250855,3088253.13418348
70999.3491847726,3088253.13420001
70999.3491476245,3088253.13421326
70999.3491131849,3088253.13422224
70999.3490793298,3088253.13422798
70999.3490458193,3088253.13423388
70999.3489706332,3088253.13425033
70999.3489287387,3088253.13426425
70999.3488828874,3088253.13428323
70999.3488303779,3088253.134307
70999.3487732172,3088253.13433902
70999.3487104247,3088253.13437655
70999.348642113,3088253.13441914
70999.3485729048,3088253.13446472
70999.3485026335,3088253.13451099
70999.3484335431,3088253.1345556
70999.3483672735,3088253.13459721
70999.3483030728,3088253.13463504
70999.3482412336,3088253.13466724
70999.3481823872,3088253.13469552
70999.3481269219,3088253.13471841
70999.3480731865,3088253.13473916
70999.348021191,3088253.13475852
70999.3479688639,3088253.13477743
70999.3479139007,3088253.13479763
70999.3478594077,3088253.13481985
70999.3478005217,3088253.13484423
70999.3477391382,3088253.13487242
70999.3476730142,3088253.13490395
70999.3476022826,3088253.13494071
70999.3474520074,3088253.13502297
70999.347375865,3088253.13506711
70999.3472991817,3088253.1351113
70999.3471473094,3088253.13519877
70999.3470022602,3088253.13527951
70999.3469319654,3088253.13531704
70999.3468634469,3088253.135354
70999.3467271325,3088253.13542486
70999.3465891809,3088253.13549616
70999.3465187567,3088253.13553284
70999.3465617027,3088253.13553026
70999.3467850132,3088253.13546456
70999.3470076919,3088253.13540062
70999.3472299924,3088253.13533816
70999.3476745191,3088253.13521423
70999.3478963982,3088253.13515292
70999.3483377581,3088253.13503104
70999.3485585944,3088253.13497028
70999.3489987302,3088253.13485016
70999.3492186311,3088253.13479112
70999.3494373767,3088253.13473298
70999.3496544246,3088253.1346751
70999.3500876684,3088253.13456019
70999.3503039761,3088253.13450259
70999.3507392425,3088253.13438468
70999.3511721615,3088253.13426386
70999.3513872403,3088253.13420335
70999.3516012412,3088253.1341432
70999.3518128643,3088253.13408433
70999.3519100193,3088253.13406694
70999.3518933018,3088253.134091
70999.3518755753,3088253.13411626
70999.3518377641,3088253.13416918
70999.3517965794,3088253.13422518
70999.3517750939,3088253.1342522
70999.3517310531,3088253.13430387
70999.3517104643,3088253.13432791
70999.3516710647,3088253.13437308
70999.3516291013,3088253.13441864
70999.3515839932,3088253.13446732
70999.3515593072,3088253.13449425
70999.3515046936,3088253.13455489
70999.3514743181,3088253.13458767
70999.3514425981,3088253.13462157
70999.3514109203,3088253.13465631
70999.3513790382,3088253.13469121
70999.3513473415,3088253.13472594
70999.3512848042,3088253.13479158
70999.3512549294,3088253.13482251
70999.3512255677,3088253.13485276
70999.3511969451,3088253.13488227
70999.3511388237,3088253.13494244
70999.3511083423,3088253.13497345
70999.3510767278,3088253.13500576
70999.3510438217,3088253.13503941
70999.3509738384,3088253.13511088
70999.3509005576,3088253.13518598
70999.3508243548,3088253.13526197
70999.3507868315,3088253.13529892
70999.3507487685,3088253.13533504
70999.3506736496,3088253.13540565
70999.3505981851,3088253.13547428
70999.3505606896,3088253.13550799
70999.3504840855,3088253.13557654
70999.3504034012,3088253.13564934
70999.3503619685,3088253.13568676
70999.3502770054,3088253.13576244
70999.3501882687,3088253.13584015
70999.3501427613,3088253.13588037
70999.3500518612,3088253.13595956
70999.349961722,3088253.13603658
70999.3499162372,3088253.13607472
70999.3498700813,3088253.13611281
70999.3498239374,3088253.13615057
70999.349730025,3088253.13622549
70999.3496336247,3088253.13630177
70999.3495848472,3088253.13634118
70999.3495361823,3088253.13638064
70999.3494368578,3088253.13646019
70999.3493868174,3088253.13650085
70999.3493365833,3088253.13654172
70999.3495192351,3088253.13641467
70999.349672859,3088253.13630478
70999.3498252835,3088253.13619537
70999.3499765702,3088253.13608634
70999.3501268554,3088253.13597835
70999.3502769078,3088253.13587026
70999.3505759686,3088253.13565568
70999.3507252051,3088253.13554874
70999.350873297,3088253.13544251
70999.3511670236,3088253.1352312
70999.3514588082,3088253.13502044
70999.3516038324,3088253.13491551
70999.3517481388,3088253.13481082
70999.3518920017,3088253.13470676
70999.3520350399,3088253.13460321
70999.3521772537,3088253.13449959
70999.3524601331,3088253.13429324
70999.3526007963,3088253.13419017
70999.3527410215,3088253.13408697
70999.3528799303,3088253.13398441
70999.3529406554,3088253.1339398
70999.3529074007,3088253.13396598
70999.3528905539,3088253.13397942
70999.3528547861,3088253.13400633
70999.3528352624,3088253.13402062
70999.3528157494,3088253.13403471
70999.3527951987,3088253.13404959
70999.3527731892,3088253.13406565
70999.3527497765,3088253.1340825
70999.3527256654,3088253.13409994
70999.3526764863,3088253.13413508
70999.3526504475,3088253.1341535
70999.3525970337,3088253.1341925
70999.352570352,3088253.13421209
70999.3525432685,3088253.13423186
70999.3525157428,3088253.13425156
70999.3524871852,3088253.13427156
70999.3524591239,3088253.13429178
70999.3524313115,3088253.13431264
70999.3524032025,3088253.13433367
70999.3523456057,3088253.13437642
70999.352316346,3088253.1343981
70999.3522868151,3088253.1344198
70999.3522554725,3088253.13444263
70999.3522235741,3088253.1344658
70999.352191789,3088253.13448965
70999.3521597992,3088253.13451402
70999.3520944979,3088253.13456511
70999.3520612065,3088253.13459142
70999.3519937263,3088253.13464437
70999.3519585488,3088253.13467123
70999.3519226677,3088253.13469895
70999.3518866064,3088253.13472685
70999.3518134638,3088253.13478257
70999.3517376321,3088253.13483837
70999.351698414,3088253.13486721
70999.3516172093,3088253.13492502
70999.3515757988,3088253.13495381
70999.3515338129,3088253.13498302
70999.3514480325,3088253.13504216
70999.3514041565,3088253.13507281
70999.3513605194,3088253.13510299
70999.3513163911,3088253.13513417
70999.351272677,3088253.13516614
70999.3511361552,3088253.13526391
70999.3510892924,3088253.13529739
70999.3509938264,3088253.1353668
70999.3509454639,3088253.13540231
70999.3508964715,3088253.13543892
70999.350798228,3088253.13551219
70999.3506984996,3088253.13558493
70999.3506484537,3088253.13562166
70999.3505461003,3088253.13569753
70999.350494275,3088253.13573552
70999.3504410511,3088253.13577378
70999.3503330526,3088253.13585117
70999.3504001164,3088253.13579267
70999.3505125873,3088253.13570533
70999.3507361352,3088253.13553047
70999.3508471323,3088253.13544284
70999.3509578098,3088253.13535526
70999.3510677288,3088253.13526801
70999.3511771626,3088253.13518102
70999.3513933426,3088253.13500857
70999.351604872,3088253.13483827
70999.3517095336,3088253.13475447
70999.3518140453,3088253.13467084
70999.3520208339,3088253.13450546
70999.3521240228,3088253.13442325
70999.3522270926,3088253.13434051
70999.3523285396,3088253.13425813
70999.3525308284,3088253.13409398
70999.352630654,3088253.13401246
70999.3527300998,3088253.13393129
70999.3528284205,3088253.13385041
70999.3528621064,3088253.13381851
70999.3528000212,3088253.13385325
70999.3527686387,3088253.13387256
70999.3527368823,3088253.13389206
70999.352671295,3088253.13393069
70999.3526379087,3088253.13394972
70999.3525679704,3088253.1339878
70999.3525317514,3088253.13400634
70999.3524573613,3088253.13404372
70999.3524198201,3088253.13406224
70999.3523811151,3088253.13408116
70999.3523029027,3088253.13412058
70999.3522627369,3088253.13414099
70999.3521817005,3088253.13418249
70999.3521405511,3088253.13420385
70999.3520575681,3088253.13424689
70999.352015014,3088253.1342692
70999.3519726121,3088253.13429121
70999.3519291351,3088253.13431336
70999.3518856682,3088253.13433523
70999.351797311,3088253.13437869
70999.3517041355,3088253.13442425
70999.3516560331,3088253.13444831
70999.3516072672,3088253.13447268
70999.3515582062,3088253.13449745
70999.3515079458,3088253.13452247
70999.3514038459,3088253.13457247
70999.3513497384,3088253.13459755
70999.3512377976,3088253.13464903
70999.3511797627,3088253.1346761
70999.3511212521,3088253.13470362
70999.3510604035,3088253.13473177
70999.3509368453,3088253.13478935
70999.3508103379,3088253.13484872
70999.3507449553,3088253.13487895
70999.3506784573,3088253.13490907
70999.3506112261,3088253.13493995
70999.3504739319,3088253.13500286
70999.3503344021,3088253.13506693
70999.3502635117,3088253.1350995
70999.3501924376,3088253.13513257
70999.3500462011,3088253.13520106
70999.3499721824,3088253.13523592
70999.3498976729,3088253.1352708
70999.3497472635,3088253.13534134
70999.3496709037,3088253.13537676
70999.3495175046,3088253.13544974
70999.3493622278,3088253.13552471
70999.3492828754,3088253.13556273
70999.3491218937,3088253.13564059
70999.3490412104,3088253.13567944
70999.3489592783,3088253.13571886
70999.3487941451,3088253.13579758
70999.3488220874,3088253.13576798
70999.348960387,3088253.13568297
70999.3490977981,3088253.13559897
70999.3493697134,3088253.13543131
70999.349504439,3088253.13534803
70999.3496392326,3088253.13526422
70999.349773315,3088253.13518013
70999.3500407871,3088253.13501194
70999.3501733539,3088253.13492773
70999.350305702,3088253.13484327
70999.3504376871,3088253.13475881
70999.3507000977,3088253.13459096
70999.3509604098,3088253.13442398
70999.3512178872,3088253.1342565
70999.3513452554,3088253.13417401
70999.3514729994,3088253.13409121
70999.3516003084,3088253.13400871
70999.35172651,3088253.13392674
70999.3518524284,3088253.13384435
70999.351977361,3088253.1337624
70999.3518896624,3088253.13378994
70999.3517996378,3088253.13381954
70999.3517089566,3088253.13384711
70999.3516162218,3088253.13387501
70999.3515690821,3088253.13388934
70999.3515220035,3088253.13390386
70999.3514741122,3088253.13391917
70999.351375691,3088253.1339508
70999.3513260325,3088253.13396642
70999.351275844,3088253.13398203
70999.3511729753,3088253.13401423
70999.3511196615,3088253.1340314
70999.3510112525,3088253.13406611
70999.3509557928,3088253.13408457
70999.3509000182,3088253.13410347
70999.3508440358,3088253.13412284
70999.3507878401,3088253.13414251
70999.3507316275,3088253.13416199
70999.3506741204,3088253.13418187
70999.3506158773,3088253.13420176
70999.3505580044,3088253.13422138
70999.3504388166,3088253.13426375
70999.3503771666,3088253.13428618
70999.350314341,3088253.1343089
70999.3502516772,3088253.13433165
70999.350189005,3088253.13435469
70999.3501254196,3088253.13437794
70999.3499961086,3088253.1344237
70999.3498655695,3088253.13446949
70999.3497994134,3088253.13449291
70999.3496669638,3088253.13454013
70999.3495997823,3088253.13456417
70999.3495326204,3088253.13458795
70999.3494650511,3088253.13461148
70999.3493966653,3088253.13463562
70999.3493288876,3088253.13466003
70999.3491911157,3088253.13470998
70999.3491212928,3088253.13473553
70999.3490514947,3088253.13476144
70999.3489812586,3088253.13478763
70999.348911112,3088253.13481425
70999.3488409115,3088253.13484136
70999.3487701644,3088253.13486868
70999.3486993811,3088253.13489632
70999.3485548755,3088253.13495103
70999.3484080055,3088253.13500644
70999.3483345754,3088253.13503479
70999.3482608903,3088253.13506326
70999.3481118656,3088253.13512032
70999.347884438,3088253.135209
70999.3478078295,3088253.13523894
70999.3477306202,3088253.1352693
70999.3476528441,3088253.13529975
70999.3475741879,3088253.13533033
70999.3474147586,3088253.13539296
70999.3473343251,3088253.13542394
70999.347253799,3088253.1354558
70999.3474167692,3088253.13538782
70999.3476126589,3088253.13530702
70999.3478078155,3088253.13522672
70999.3481985458,3088253.13506574
70999.348393198,3088253.13498596
70999.3487803233,3088253.13482817
70999.3489730884,3088253.13474954
70999.3491654787,3088253.13467108
70999.3495493307,3088253.13451411
70999.3497404933,3088253.1344354
70999.3499308411,3088253.13435737
70999.3503110955,3088253.13420284
70999.3505004721,3088253.13412629
70999.3508789967,3088253.13397544
70999.35106762,3088253.13390092
70999.3512560958,3088253.13382627
70999.3514438415,3088253.13375143
70999.3516307349,3088253.13367691
70999.3520034108,3088253.13352716
70999.3519548688,3088253.13355039
70999.351931417,3088253.13356281
70999.3519094226,3088253.13357724
70999.3518897314,3088253.13359318
70999.3519020499,3088253.13366264
70999.3519639691,3088253.13373086
70999.3520803102,3088253.13383916
70999.3522776614,3088253.13399492
70999.3528904059,3088253.13447255
70999.3538794483,3088253.1352187
70999.3552189324,3088253.13619468
70999.3560028471,3088253.13676688
70999.3568614373,3088253.13739781
70999.3577745531,3088253.13806733
70999.3597634463,3088253.13951426
70999.3608432837,3088253.14029848
70999.3619640679,3088253.14111008
70999.3643519546,3088253.14285735
70999.3656188814,3088253.14377586
70999.3683473154,3088253.14575094
70999.3712869255,3088253.14785645
70999.3728365086,3088253.14896196
70999.3760843218,3088253.15128314
70999.377757831,3088253.1524628
70999.37949242,3088253.15370775
70999.3830561436,3088253.15626049
70999.3849104362,3088253.15758601
70999.3867892793,3088253.15894789
70999.3887133889,3088253.16032514
70999.3927007631,3088253.16320879
70999.3968635461,3088253.16621668
70999.4012052803,3088253.16934618
70999.4034452093,3088253.17095035
70999.405726968,3088253.17257894
70999.408058595,3088253.17424757
70999.4104290513,3088253.17593259
70999.4128403292,3088253.17765034
70999.4153037839,3088253.17940568
70999.4203603324,3088253.18299124
70999.4229688857,3088253.1848368
70999.4283241526,3088253.18862425
70999.4310697452,3088253.19056933
70999.4338717151,3088253.19255327
70999.436719439,3088253.19457437
70999.4425465087,3088253.19870806
70999.4455239158,3088253.20082901
70999.448541393,3088253.20298268
70999.4547043831,3088253.2073916
70999.4578507017,3088253.20964801
70999.4642605589,3088253.21425646
70999.4675295781,3088253.21660756
70999.4708364697,3088253.2189962
70999.4741875008,3088253.22141684
70999.4775853934,3088253.22387487
70999.4810231091,3088253.22636019
70999.4844990554,3088253.22887978
70999.4939593271,3088253.23576269
70999.4992814359,3088253.23960707
70999.5046485883,3088253.24347659
70999.5155169792,3088253.25127453
70999.5210171238,3088253.25520029
70999.5265685194,3088253.25913858
70999.5321572613,3088253.26310333
70999.5434546989,3088253.27108648
70999.5491554923,3088253.27510181
70999.5548787059,3088253.27913919
70999.5606398065,3088253.28319018
70999.5664178338,3088253.28725601
70999.5722065317,3088253.29134169
70999.5838410163,3088253.2995593
70999.5896711137,3088253.3036942
70999.6013495739,3088253.31201681
70999.6130532887,3088253.32040757
70999.6189087913,3088253.32462829
70999.6247773237,3088253.32885754
70999.6299912628,3088253.33258669
70999.6391307903,3088253.33903349
70999.6437172656,3088253.34224998
70999.6529249536,3088253.34867875
70999.6575489911,3088253.35187633
70999.6621909626,3088253.35507641
70999.6715102619,3088253.36145681
70999.6761906316,3088253.36465709
70999.680871934,3088253.36786012
70999.685574153,3088253.37107267
70999.6949923585,3088253.37755076
70999.6997148994,3088253.3808102
70999.7044317026,3088253.38409545
70999.7138685875,3088253.39072704
70999.7185790119,3088253.39407172
70999.7232917584,3088253.39742669
70999.7280010818,3088253.40078965
70999.7327033514,3088253.40415942
70999.7374068764,3088253.40753104
70999.7468129953,3088253.41426965
70999.7562601446,3088253.42097228
70999.760997636,3088253.42430651
70999.7657586721,3088253.4276281
70999.7705131197,3088253.43094766
70999.7800749769,3088253.43754527
70999.7848621138,3088253.44083865
70999.7896659926,3088253.44411531
70999.7992801345,3088253.45066907
